indicatorId,geoUnit,year,type,subtype,value
NERT.1.F.CP,BEN,2009,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BEN,2009,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEN,2010,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BEN,2010,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEN,2011,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BEN,2011,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEN,2017,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BEN,2017,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEN,2018,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BEN,2018,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEN,2019,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BEN,2019,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEN,2020,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BEN,2020,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEN,2021,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BEN,2021,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BEN,2022,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BEN,2022,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BFA,2000,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BFA,2000,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BFA,2001,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BFA,2001,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BFA,2002,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BFA,2002,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BFA,2003,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BFA,2003,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BFA,2004,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BFA,2004,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BFA,2005,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BFA,2005,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BFA,2006,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
NERT.1.F.CP,BFA,2006,Source,Data sources,UIS Education Survey
NERT.1.F.CP,BFA,2007,Data Status,Data reporting,POPULATION DATA: UNDESA World Population Prospects 2024 revision
